Frame: 52849, Time: 02:57:39
Frame: 52850, Time: 02:57:39
Frame: 52851, Time: 02:57:39
Frame: 52852, Time: 02:57:39
Frame: 52854, Time: 02:57:40
Frame: 52855, Time: 02:57:40
Frame: 52858, Time: 02:57:41
Frame: 52859, Time: 02:57:41
Frame: 52860, Time: 02:57:41
Frame: 52862, Time: 02:57:41
Frame: 52965, Time: 02:58:02
Frame: 52968, Time: 02:58:03
Frame: 53008, Time: 02:58:11
Frame: 53010, Time: 02:58:11
Frame: 53012, Time: 02:58:12
Frame: 53013, Time: 02:58:12
Frame: 53014, Time: 02:58:12
Frame: 53015, Time: 02:58:12
Frame: 53016, Time: 02:58:13
Frame: 53017, Time: 02:58:13
Frame: 53018, Time: 02:58:13
Frame: 53019, Time: 02:58:13
Frame: 53020, Time: 02:58:13
Frame: 53021, Time: 02:58:14
Frame: 53022, Time: 02:58:14
Frame: 53023, Time: 02:58:14
Frame: 53024, Time: 02:58:14
Frame: 53025, Time: 02:58:14
Frame: 53026, Time: 02:58:15
Frame: 53027, Time: 02:58:15
Frame: 53028, Time: 02:58:15
Frame: 53029, Time: 02:58:15
Frame: 53030, Time: 02:58:15
Frame: 53031, Time: 02:58:16
Frame: 53499, Time: 02:59:50
Frame: 53500, Time: 02:59:50
Frame: 53501, Time: 02:59:50
Frame: 53502, Time: 02:59:51
Frame: 53503, Time: 02:59:51
Frame: 53504, Time: 02:59:51
Frame: 53505, Time: 02:59:51
Frame: 53506, Time: 02:59:51
Frame: 53508, Time: 02:59:52
Frame: 53509, Time: 02:59:52
Frame: 53510, Time: 02:59:52
Frame: 53511, Time: 02:59:52
Frame: 53512, Time: 02:59:53
Frame: 53513, Time: 02:59:53
Frame: 53514, Time: 02:59:53
Frame: 53515, Time: 02:59:53
Frame: 53516, Time: 02:59:53
Frame: 53747, Time: 03:00:40
Frame: 53748, Time: 03:00:40
Frame: 53749, Time: 03:00:40
Frame: 53750, Time: 03:00:41
Frame: 53751, Time: 03:00:41
Frame: 53752, Time: 03:00:41
Frame: 53753, Time: 03:00:41
Frame: 53754, Time: 03:00:41
Frame: 53755, Time: 03:00:42
Frame: 53756, Time: 03:00:42
Frame: 53757, Time: 03:00:42
Frame: 53758, Time: 03:00:42
Frame: 53759, Time: 03:00:42
Frame: 53760, Time: 03:00:43
Frame: 53761, Time: 03:00:43
Frame: 53762, Time: 03:00:43
Frame: 53763, Time: 03:00:43
Frame: 53764, Time: 03:00:43
Frame: 53765, Time: 03:00:44
Frame: 53766, Time: 03:00:44
Frame: 53767, Time: 03:00:44
Frame: 53768, Time: 03:00:44
Frame: 53769, Time: 03:00:44
Frame: 53770, Time: 03:00:45
Frame: 53771, Time: 03:00:45
Frame: 53772, Time: 03:00:45
Frame: 54212, Time: 03:02:14
Frame: 54213, Time: 03:02:14
Frame: 54214, Time: 03:02:14
Frame: 54215, Time: 03:02:14
Frame: 54216, Time: 03:02:15
Frame: 54217, Time: 03:02:15
Frame: 54218, Time: 03:02:15
Frame: 54219, Time: 03:02:15
Frame: 54220, Time: 03:02:15
Frame: 54221, Time: 03:02:16
Frame: 54222, Time: 03:02:16
Frame: 54223, Time: 03:02:16
Frame: 54224, Time: 03:02:16
Frame: 54225, Time: 03:02:16
Frame: 54226, Time: 03:02:17
Frame: 54227, Time: 03:02:17
Frame: 54228, Time: 03:02:17
Frame: 54229, Time: 03:02:17
Frame: 54230, Time: 03:02:17
Frame: 54231, Time: 03:02:18
Frame: 54232, Time: 03:02:18
Frame: 54233, Time: 03:02:18
Frame: 54234, Time: 03:02:18
Frame: 54235, Time: 03:02:18
Frame: 54236, Time: 03:02:19
Frame: 54237, Time: 03:02:19
Frame: 54238, Time: 03:02:19
Frame: 54239, Time: 03:02:19
Frame: 54240, Time: 03:02:19
Frame: 54247, Time: 03:02:21
Frame: 54368, Time: 03:02:45
Frame: 54381, Time: 03:02:48
Frame: 54387, Time: 03:02:49
Frame: 55254, Time: 03:05:44
Frame: 55260, Time: 03:05:45
Frame: 55261, Time: 03:05:45
Frame: 55262, Time: 03:05:46
Frame: 55263, Time: 03:05:46
Frame: 55264, Time: 03:05:46
Frame: 55265, Time: 03:05:46
Frame: 55266, Time: 03:05:46
Frame: 55267, Time: 03:05:47
Frame: 55268, Time: 03:05:47
Frame: 55324, Time: 03:05:58
Frame: 55327, Time: 03:05:59
Frame: 55328, Time: 03:05:59
Frame: 55330, Time: 03:05:59
Frame: 55331, Time: 03:05:59
Frame: 55332, Time: 03:06:00
Frame: 55333, Time: 03:06:00
Frame: 55334, Time: 03:06:00
Frame: 55335, Time: 03:06:00
Frame: 55336, Time: 03:06:00
Frame: 55337, Time: 03:06:01
Frame: 55338, Time: 03:06:01
Frame: 55339, Time: 03:06:01
Frame: 55340, Time: 03:06:01
Frame: 55341, Time: 03:06:01
Frame: 55342, Time: 03:06:02
Frame: 55343, Time: 03:06:02
Frame: 55344, Time: 03:06:02
Frame: 55345, Time: 03:06:02
Frame: 55346, Time: 03:06:02
Frame: 55348, Time: 03:06:03
Frame: 55542, Time: 03:06:42
Frame: 55543, Time: 03:06:42
Frame: 55544, Time: 03:06:42
Frame: 55545, Time: 03:06:43
Frame: 55546, Time: 03:06:43
Frame: 55547, Time: 03:06:43
Frame: 55549, Time: 03:06:43
Frame: 55550, Time: 03:06:44
Frame: 55552, Time: 03:06:44
Frame: 55553, Time: 03:06:44
Frame: 55554, Time: 03:06:44
Frame: 55555, Time: 03:06:45
Frame: 55559, Time: 03:06:45
Frame: 55560, Time: 03:06:46
Frame: 55561, Time: 03:06:46
Frame: 55562, Time: 03:06:46
Frame: 55563, Time: 03:06:46
Frame: 55564, Time: 03:06:46
Frame: 55565, Time: 03:06:47
Frame: 55566, Time: 03:06:47
Frame: 55567, Time: 03:06:47
Frame: 55568, Time: 03:06:47
Frame: 55569, Time: 03:06:47
Frame: 55570, Time: 03:06:48
Frame: 55571, Time: 03:06:48
Frame: 55572, Time: 03:06:48
Frame: 55573, Time: 03:06:48
Frame: 55575, Time: 03:06:49
Frame: 55576, Time: 03:06:49
Frame: 55577, Time: 03:06:49
Frame: 55580, Time: 03:06:50
Frame: 55595, Time: 03:06:53
Frame: 55596, Time: 03:06:53
Frame: 55597, Time: 03:06:53
Frame: 55598, Time: 03:06:53
Frame: 55599, Time: 03:06:53
Frame: 55600, Time: 03:06:54
Frame: 55601, Time: 03:06:54
Frame: 55604, Time: 03:06:54
Frame: 55605, Time: 03:06:55
Frame: 55606, Time: 03:06:55
Frame: 55607, Time: 03:06:55
Frame: 55608, Time: 03:06:55
Frame: 55609, Time: 03:06:55
Frame: 55610, Time: 03:06:56
Frame: 55611, Time: 03:06:56
Frame: 55612, Time: 03:06:56
Frame: 55613, Time: 03:06:56
Frame: 55614, Time: 03:06:57
Frame: 55615, Time: 03:06:57
Frame: 55616, Time: 03:06:57
Frame: 55617, Time: 03:06:57
Frame: 55618, Time: 03:06:57
Frame: 55619, Time: 03:06:58
Frame: 55620, Time: 03:06:58
Frame: 55621, Time: 03:06:58
Frame: 55622, Time: 03:06:58
Frame: 55623, Time: 03:06:58
Frame: 55805, Time: 03:07:35
Frame: 55808, Time: 03:07:36
Frame: 55809, Time: 03:07:36
Frame: 55810, Time: 03:07:36
Frame: 55811, Time: 03:07:36
Frame: 55812, Time: 03:07:36
Frame: 55813, Time: 03:07:37
Frame: 55814, Time: 03:07:37
Frame: 55815, Time: 03:07:37
Frame: 55816, Time: 03:07:37
Frame: 55817, Time: 03:07:37
Frame: 55818, Time: 03:07:38
Frame: 55819, Time: 03:07:38
Frame: 55820, Time: 03:07:38
Frame: 55821, Time: 03:07:38
Frame: 55822, Time: 03:07:38
Frame: 55823, Time: 03:07:39
Frame: 55824, Time: 03:07:39
Frame: 55825, Time: 03:07:39
Frame: 55826, Time: 03:07:39
Frame: 55827, Time: 03:07:39
Frame: 55828, Time: 03:07:40
Frame: 55829, Time: 03:07:40
Frame: 55830, Time: 03:07:40
Frame: 55831, Time: 03:07:40
Frame: 55832, Time: 03:07:40
Frame: 55834, Time: 03:07:41
Frame: 55835, Time: 03:07:41
Frame: 55836, Time: 03:07:41
Frame: 55837, Time: 03:07:41
Frame: 56491, Time: 03:09:53
Frame: 56492, Time: 03:09:54
Frame: 56493, Time: 03:09:54
Frame: 56494, Time: 03:09:54
Frame: 56495, Time: 03:09:54
Frame: 56496, Time: 03:09:54
Frame: 56497, Time: 03:09:55
Frame: 56498, Time: 03:09:55
Frame: 56499, Time: 03:09:55
Frame: 56500, Time: 03:09:55
Frame: 56501, Time: 03:09:55
Frame: 56502, Time: 03:09:56
Frame: 56503, Time: 03:09:56
Frame: 56504, Time: 03:09:56
Frame: 56505, Time: 03:09:56
Frame: 56506, Time: 03:09:56
Frame: 56507, Time: 03:09:57
Frame: 56508, Time: 03:09:57
Frame: 56509, Time: 03:09:57
Frame: 57333, Time: 03:12:43
Frame: 57334, Time: 03:12:43
Frame: 57335, Time: 03:12:44
Frame: 57336, Time: 03:12:44
Frame: 57338, Time: 03:12:44
Frame: 57339, Time: 03:12:44
Frame: 57340, Time: 03:12:45
Frame: 57341, Time: 03:12:45
Frame: 57342, Time: 03:12:45
Frame: 57343, Time: 03:12:45
Frame: 57344, Time: 03:12:45
Frame: 57345, Time: 03:12:46
Frame: 57346, Time: 03:12:46
Frame: 57347, Time: 03:12:46
Frame: 57348, Time: 03:12:46
Frame: 57349, Time: 03:12:46
Frame: 57350, Time: 03:12:47
Frame: 57351, Time: 03:12:47
Frame: 57352, Time: 03:12:47
Frame: 57353, Time: 03:12:47
Frame: 57355, Time: 03:12:48
Frame: 57356, Time: 03:12:48
Frame: 58315, Time: 03:16:01
Frame: 58316, Time: 03:16:01
Frame: 58317, Time: 03:16:02
Frame: 58318, Time: 03:16:02
Frame: 58319, Time: 03:16:02
Frame: 58320, Time: 03:16:02
Frame: 58321, Time: 03:16:02
Frame: 58322, Time: 03:16:03
Frame: 58323, Time: 03:16:03
Frame: 58324, Time: 03:16:03
Frame: 58325, Time: 03:16:03
Frame: 58326, Time: 03:16:03
Frame: 58327, Time: 03:16:04
Frame: 58328, Time: 03:16:04
Frame: 58329, Time: 03:16:04
Frame: 58330, Time: 03:16:04
Frame: 58331, Time: 03:16:05
Frame: 58332, Time: 03:16:05
Frame: 59401, Time: 03:19:40
Frame: 59402, Time: 03:19:41
Frame: 59403, Time: 03:19:41
Frame: 59405, Time: 03:19:41
Frame: 59406, Time: 03:19:41
Frame: 59407, Time: 03:19:42
Frame: 59408, Time: 03:19:42
Frame: 59410, Time: 03:19:42
Frame: 59411, Time: 03:19:42
Frame: 59412, Time: 03:19:43
Frame: 59413, Time: 03:19:43
Frame: 59414, Time: 03:19:43
Frame: 59415, Time: 03:19:43
Frame: 59416, Time: 03:19:43
Frame: 59417, Time: 03:19:44
Frame: 59418, Time: 03:19:44
Frame: 59421, Time: 03:19:44
Frame: 59422, Time: 03:19:45
Frame: 59423, Time: 03:19:45
Frame: 59425, Time: 03:19:45
Frame: 59467, Time: 03:19:54
Frame: 59468, Time: 03:19:54
Frame: 59469, Time: 03:19:54
Frame: 59470, Time: 03:19:54
Frame: 59471, Time: 03:19:54
Frame: 59472, Time: 03:19:55
Frame: 59473, Time: 03:19:55
Frame: 59474, Time: 03:19:55
Frame: 59475, Time: 03:19:55
Frame: 59476, Time: 03:19:55
Frame: 59477, Time: 03:19:56
Frame: 59478, Time: 03:19:56
Frame: 59479, Time: 03:19:56
Frame: 59480, Time: 03:19:56
Frame: 59481, Time: 03:19:56
Frame: 59989, Time: 03:21:39
Frame: 59991, Time: 03:21:39
Frame: 59992, Time: 03:21:40
Frame: 59993, Time: 03:21:40
Frame: 59994, Time: 03:21:40
Frame: 59995, Time: 03:21:40
Frame: 59996, Time: 03:21:40
Frame: 59997, Time: 03:21:41
Frame: 59998, Time: 03:21:41
Frame: 59999, Time: 03:21:41
Frame: 60000, Time: 03:21:41
Frame: 60001, Time: 03:21:41
Frame: 60002, Time: 03:21:42
Frame: 60003, Time: 03:21:42
Frame: 60004, Time: 03:21:42
Frame: 60278, Time: 03:22:37
Frame: 60280, Time: 03:22:38
Frame: 60282, Time: 03:22:38
Frame: 60283, Time: 03:22:38
Frame: 60284, Time: 03:22:38
Frame: 60285, Time: 03:22:39
Frame: 60286, Time: 03:22:39
Frame: 60287, Time: 03:22:39
Frame: 60288, Time: 03:22:39
Frame: 60289, Time: 03:22:39
Frame: 60290, Time: 03:22:40
Frame: 60291, Time: 03:22:40
Frame: 60292, Time: 03:22:40
Frame: 60293, Time: 03:22:40
Frame: 60294, Time: 03:22:40
Frame: 60295, Time: 03:22:41
Frame: 60296, Time: 03:22:41
Frame: 60300, Time: 03:22:42
Frame: 60884, Time: 03:24:39
Frame: 60886, Time: 03:24:40
Frame: 60890, Time: 03:24:41
Frame: 60891, Time: 03:24:41
Frame: 60892, Time: 03:24:41
Frame: 60895, Time: 03:24:42
Frame: 60896, Time: 03:24:42
Frame: 60897, Time: 03:24:42
Frame: 60898, Time: 03:24:42
Frame: 60899, Time: 03:24:42
Frame: 60900, Time: 03:24:43
Frame: 60901, Time: 03:24:43
Frame: 60902, Time: 03:24:43
Frame: 60903, Time: 03:24:43
Frame: 60908, Time: 03:24:44
Frame: 60909, Time: 03:24:44
Frame: 60911, Time: 03:24:45
Frame: 60912, Time: 03:24:45
Frame: 60914, Time: 03:24:45
Frame: 60915, Time: 03:24:46
Frame: 60917, Time: 03:24:46
Frame: 60918, Time: 03:24:46
Frame: 60928, Time: 03:24:48
Frame: 60929, Time: 03:24:49
Frame: 60930, Time: 03:24:49
Frame: 60931, Time: 03:24:49
Frame: 60932, Time: 03:24:49
Frame: 60933, Time: 03:24:49
Frame: 60934, Time: 03:24:50
Frame: 60935, Time: 03:24:50
Frame: 60936, Time: 03:24:50
Frame: 60937, Time: 03:24:50
Frame: 60938, Time: 03:24:50
Frame: 60939, Time: 03:24:51
Frame: 60940, Time: 03:24:51
Frame: 60941, Time: 03:24:51
Frame: 60942, Time: 03:24:51
Frame: 60943, Time: 03:24:51
Frame: 60944, Time: 03:24:52
Frame: 60945, Time: 03:24:52
Frame: 60946, Time: 03:24:52
Frame: 60947, Time: 03:24:52
Frame: 60948, Time: 03:24:52
Frame: 60949, Time: 03:24:53
Frame: 60950, Time: 03:24:53
Frame: 60951, Time: 03:24:53
Frame: 60952, Time: 03:24:53
Frame: 60953, Time: 03:24:53
Frame: 60956, Time: 03:24:54
Frame: 60959, Time: 03:24:55
Frame: 60960, Time: 03:24:55
Frame: 61125, Time: 03:25:28
Frame: 61126, Time: 03:25:28
Frame: 61127, Time: 03:25:28
Frame: 61128, Time: 03:25:29
Frame: 61129, Time: 03:25:29
Frame: 61130, Time: 03:25:29
Frame: 61131, Time: 03:25:29
Frame: 61132, Time: 03:25:29
Frame: 61133, Time: 03:25:30
Frame: 61134, Time: 03:25:30
Frame: 61135, Time: 03:25:30
Frame: 61136, Time: 03:25:30
Frame: 61137, Time: 03:25:30
Frame: 61138, Time: 03:25:31
Frame: 61139, Time: 03:25:31
Frame: 61142, Time: 03:25:31
Frame: 61143, Time: 03:25:32
Frame: 61144, Time: 03:25:32
Frame: 61145, Time: 03:25:32
Frame: 61161, Time: 03:25:35
Frame: 61162, Time: 03:25:36
Frame: 61163, Time: 03:25:36
Frame: 61164, Time: 03:25:36
Frame: 61165, Time: 03:25:36
Frame: 61166, Time: 03:25:36
Frame: 61167, Time: 03:25:37
Frame: 61168, Time: 03:25:37
Frame: 61169, Time: 03:25:37
Frame: 61170, Time: 03:25:37
Frame: 61171, Time: 03:25:37
Frame: 61173, Time: 03:25:38
Frame: 61178, Time: 03:25:39
Frame: 61191, Time: 03:25:41
Frame: 61192, Time: 03:25:42
Frame: 61193, Time: 03:25:42
Frame: 61194, Time: 03:25:42
Frame: 61195, Time: 03:25:42
Frame: 61196, Time: 03:25:42
Frame: 61197, Time: 03:25:43
Frame: 61198, Time: 03:25:43
Frame: 61199, Time: 03:25:43
Frame: 61200, Time: 03:25:43
Frame: 61201, Time: 03:25:43
Frame: 61202, Time: 03:25:44
Frame: 61203, Time: 03:25:44
Frame: 61204, Time: 03:25:44
Frame: 61205, Time: 03:25:44
Frame: 61206, Time: 03:25:44
Frame: 61207, Time: 03:25:45
Frame: 61208, Time: 03:25:45
Frame: 61210, Time: 03:25:45
Frame: 61211, Time: 03:25:45
Frame: 62067, Time: 03:28:38
Frame: 62069, Time: 03:28:38
Frame: 62072, Time: 03:28:39
Frame: 62073, Time: 03:28:39
Frame: 62074, Time: 03:28:39
Frame: 62075, Time: 03:28:40
Frame: 62076, Time: 03:28:40
Frame: 62077, Time: 03:28:40
Frame: 62078, Time: 03:28:40
Frame: 62079, Time: 03:28:40
Frame: 62080, Time: 03:28:41
Frame: 62081, Time: 03:28:41
Frame: 62082, Time: 03:28:41
Frame: 62083, Time: 03:28:41
Frame: 62084, Time: 03:28:41
Frame: 62087, Time: 03:28:42
Frame: 62088, Time: 03:28:42
Frame: 62807, Time: 03:31:07
Frame: 62810, Time: 03:31:08
Frame: 62811, Time: 03:31:08
Frame: 62813, Time: 03:31:08
Frame: 62814, Time: 03:31:09
Frame: 62815, Time: 03:31:09
Frame: 62816, Time: 03:31:09
Frame: 62817, Time: 03:31:09
Frame: 62818, Time: 03:31:10
Frame: 62819, Time: 03:31:10
Frame: 62820, Time: 03:31:10
Frame: 62821, Time: 03:31:10
Frame: 63433, Time: 03:33:14
Frame: 63434, Time: 03:33:14
Frame: 63436, Time: 03:33:14
Frame: 63437, Time: 03:33:14
Frame: 63438, Time: 03:33:15
Frame: 63439, Time: 03:33:15
Frame: 63440, Time: 03:33:15
Frame: 63441, Time: 03:33:15
Frame: 63442, Time: 03:33:15
Frame: 63443, Time: 03:33:16
Frame: 63444, Time: 03:33:16
Frame: 63445, Time: 03:33:16
Frame: 63447, Time: 03:33:16
Frame: 63448, Time: 03:33:17
Frame: 63449, Time: 03:33:17
Frame: 63710, Time: 03:34:09
Frame: 63716, Time: 03:34:11
Frame: 63717, Time: 03:34:11
Frame: 63718, Time: 03:34:11
Frame: 63719, Time: 03:34:11
Frame: 63720, Time: 03:34:11
Frame: 63721, Time: 03:34:12
Frame: 63722, Time: 03:34:12
Frame: 63723, Time: 03:34:12
Frame: 63724, Time: 03:34:12
Frame: 63725, Time: 03:34:12
Frame: 63726, Time: 03:34:13
Frame: 63727, Time: 03:34:13
Frame: 63728, Time: 03:34:13
Frame: 63802, Time: 03:34:28
Frame: 63803, Time: 03:34:28
Frame: 63804, Time: 03:34:28
Frame: 63805, Time: 03:34:29
Frame: 63806, Time: 03:34:29
Frame: 63807, Time: 03:34:29
Frame: 63808, Time: 03:34:29
Frame: 63809, Time: 03:34:29
Frame: 63810, Time: 03:34:30
Frame: 63811, Time: 03:34:30
Frame: 63812, Time: 03:34:30
Frame: 63813, Time: 03:34:30
Frame: 63814, Time: 03:34:30
Frame: 63815, Time: 03:34:31
Frame: 63816, Time: 03:34:31
Frame: 63817, Time: 03:34:31
Frame: 63818, Time: 03:34:31
Frame: 63819, Time: 03:34:31
Frame: 63820, Time: 03:34:32
Frame: 63821, Time: 03:34:32
Frame: 63822, Time: 03:34:32
Frame: 63823, Time: 03:34:32
Frame: 63824, Time: 03:34:32
Frame: 63825, Time: 03:34:33
Frame: 63826, Time: 03:34:33
Frame: 64054, Time: 03:35:19
Frame: 64055, Time: 03:35:19
Frame: 64056, Time: 03:35:19
Frame: 64058, Time: 03:35:20
Frame: 64059, Time: 03:35:20
Frame: 64060, Time: 03:35:20
Frame: 64061, Time: 03:35:20
Frame: 64062, Time: 03:35:20
Frame: 64063, Time: 03:35:21
Frame: 64064, Time: 03:35:21
Frame: 64065, Time: 03:35:21
Frame: 64066, Time: 03:35:21
Frame: 64067, Time: 03:35:21
Frame: 64068, Time: 03:35:22
Frame: 64069, Time: 03:35:22
Frame: 64070, Time: 03:35:22
Frame: 64071, Time: 03:35:22
Frame: 64072, Time: 03:35:22
Frame: 64073, Time: 03:35:23
Frame: 64074, Time: 03:35:23
Frame: 64201, Time: 03:35:48
Frame: 64687, Time: 03:37:26
Frame: 64688, Time: 03:37:27
Frame: 64690, Time: 03:37:27
Frame: 64691, Time: 03:37:27
Frame: 64692, Time: 03:37:27
Frame: 64693, Time: 03:37:28
Frame: 64694, Time: 03:37:28
Frame: 64695, Time: 03:37:28
Frame: 64696, Time: 03:37:28
Frame: 64697, Time: 03:37:28
Frame: 64698, Time: 03:37:29
Frame: 64699, Time: 03:37:29
Frame: 64700, Time: 03:37:29
Frame: 64701, Time: 03:37:29
Frame: 64702, Time: 03:37:29
Frame: 64703, Time: 03:37:30
Frame: 64704, Time: 03:37:30
Frame: 64705, Time: 03:37:30
Frame: 64709, Time: 03:37:31
Frame: 65313, Time: 03:39:33
Frame: 65316, Time: 03:39:33
Frame: 65317, Time: 03:39:34
Frame: 65318, Time: 03:39:34
Frame: 65319, Time: 03:39:34
Frame: 65320, Time: 03:39:34
Frame: 65321, Time: 03:39:34
Frame: 65322, Time: 03:39:35
Frame: 65323, Time: 03:39:35
Frame: 65324, Time: 03:39:35
Frame: 65325, Time: 03:39:35
Frame: 65326, Time: 03:39:35
Frame: 65327, Time: 03:39:36
Frame: 65328, Time: 03:39:36
Frame: 65329, Time: 03:39:36
Frame: 65330, Time: 03:39:36
Frame: 65331, Time: 03:39:36
Frame: 65332, Time: 03:39:37
Frame: 65333, Time: 03:39:37
Frame: 65335, Time: 03:39:37
Frame: 65932, Time: 03:41:38
Frame: 65933, Time: 03:41:38
Frame: 65934, Time: 03:41:38
Frame: 65935, Time: 03:41:38
Frame: 65936, Time: 03:41:38
Frame: 65937, Time: 03:41:39
Frame: 65938, Time: 03:41:39
Frame: 65939, Time: 03:41:39
Frame: 65940, Time: 03:41:39
Frame: 65941, Time: 03:41:39
Frame: 65942, Time: 03:41:40
Frame: 65943, Time: 03:41:40
Frame: 65944, Time: 03:41:40
Frame: 65945, Time: 03:41:40
Frame: 65946, Time: 03:41:40
Frame: 65947, Time: 03:41:41
Frame: 65948, Time: 03:41:41
Frame: 65949, Time: 03:41:41
Frame: 65950, Time: 03:41:41
Frame: 65951, Time: 03:41:41
Frame: 65952, Time: 03:41:42
Frame: 65953, Time: 03:41:42
Frame: 65954, Time: 03:41:42
Frame: 65955, Time: 03:41:42
Frame: 65956, Time: 03:41:42
Frame: 65957, Time: 03:41:43
Frame: 65958, Time: 03:41:43
Frame: 65959, Time: 03:41:43
Frame: 65960, Time: 03:41:43
Frame: 65961, Time: 03:41:43
Frame: 65962, Time: 03:41:44
Frame: 65963, Time: 03:41:44
Frame: 65964, Time: 03:41:44
Frame: 65965, Time: 03:41:44
Frame: 65971, Time: 03:41:45
Frame: 65974, Time: 03:41:46
Frame: 65975, Time: 03:41:46
Frame: 65976, Time: 03:41:46
Frame: 65977, Time: 03:41:47
Frame: 65978, Time: 03:41:47
Frame: 65979, Time: 03:41:47
Frame: 65980, Time: 03:41:47
Frame: 65981, Time: 03:41:47
Frame: 65982, Time: 03:41:48
Frame: 65983, Time: 03:41:48
Frame: 65984, Time: 03:41:48
Frame: 65985, Time: 03:41:48
Frame: 65986, Time: 03:41:48
Frame: 65987, Time: 03:41:49
Frame: 65988, Time: 03:41:49
Frame: 65989, Time: 03:41:49
Frame: 65991, Time: 03:41:49
Frame: 66089, Time: 03:42:09
Frame: 66090, Time: 03:42:09
Frame: 66094, Time: 03:42:10
Frame: 66095, Time: 03:42:10
Frame: 66096, Time: 03:42:11
Frame: 66098, Time: 03:42:11
Frame: 66099, Time: 03:42:11
Frame: 66100, Time: 03:42:11
Frame: 66101, Time: 03:42:12
Frame: 66102, Time: 03:42:12
Frame: 66103, Time: 03:42:12
Frame: 66104, Time: 03:42:12
Frame: 66105, Time: 03:42:12
Frame: 66106, Time: 03:42:13
Frame: 66107, Time: 03:42:13
Frame: 66108, Time: 03:42:13
Frame: 66109, Time: 03:42:13
Frame: 66111, Time: 03:42:14
Frame: 66124, Time: 03:42:16
Frame: 66125, Time: 03:42:17
Frame: 66126, Time: 03:42:17
Frame: 66127, Time: 03:42:17
Frame: 66134, Time: 03:42:18
Frame: 66416, Time: 03:43:15
Frame: 66417, Time: 03:43:15
Frame: 66418, Time: 03:43:16
Frame: 66419, Time: 03:43:16
Frame: 66420, Time: 03:43:16
Frame: 66421, Time: 03:43:16
Frame: 66422, Time: 03:43:16
Frame: 66423, Time: 03:43:17
Frame: 66424, Time: 03:43:17
Frame: 66425, Time: 03:43:17
Frame: 66426, Time: 03:43:17
Frame: 66427, Time: 03:43:17
Frame: 66428, Time: 03:43:18
Frame: 66429, Time: 03:43:18
Frame: 66430, Time: 03:43:18
Frame: 66949, Time: 03:45:03
Frame: 66951, Time: 03:45:03
Frame: 66952, Time: 03:45:03
Frame: 66953, Time: 03:45:04
Frame: 66954, Time: 03:45:04
Frame: 66955, Time: 03:45:04
Frame: 66956, Time: 03:45:04
Frame: 66957, Time: 03:45:04
Frame: 66958, Time: 03:45:05
Frame: 66959, Time: 03:45:05
Frame: 66960, Time: 03:45:05
Frame: 66961, Time: 03:45:05
Frame: 66962, Time: 03:45:05
Frame: 66963, Time: 03:45:06
Frame: 66964, Time: 03:45:06
Frame: 66965, Time: 03:45:06
Frame: 66966, Time: 03:45:06
Frame: 66967, Time: 03:45:06
Frame: 66968, Time: 03:45:07
Frame: 66969, Time: 03:45:07
Frame: 66970, Time: 03:45:07
Frame: 66971, Time: 03:45:07
Frame: 66972, Time: 03:45:07
Frame: 66973, Time: 03:45:08
Frame: 66975, Time: 03:45:08
Frame: 66976, Time: 03:45:08
Frame: 67365, Time: 03:46:27
Frame: 67367, Time: 03:46:27
Frame: 67368, Time: 03:46:27
Frame: 67369, Time: 03:46:27
Frame: 67371, Time: 03:46:28
Frame: 67372, Time: 03:46:28
Frame: 67373, Time: 03:46:28
Frame: 67374, Time: 03:46:28
Frame: 67375, Time: 03:46:29
Frame: 67376, Time: 03:46:29
Frame: 67377, Time: 03:46:29
Frame: 67378, Time: 03:46:29
Frame: 67379, Time: 03:46:29
Frame: 67380, Time: 03:46:30
Frame: 67381, Time: 03:46:30
Frame: 67382, Time: 03:46:30
Frame: 67383, Time: 03:46:30
Frame: 67384, Time: 03:46:30
Frame: 67385, Time: 03:46:31
Frame: 67386, Time: 03:46:31
Frame: 67387, Time: 03:46:31
Frame: 67388, Time: 03:46:31
Frame: 67389, Time: 03:46:31
Frame: 67390, Time: 03:46:32
Frame: 67391, Time: 03:46:32
Frame: 67392, Time: 03:46:32
Frame: 67393, Time: 03:46:32
Frame: 67394, Time: 03:46:32
Frame: 67395, Time: 03:46:33
Frame: 67396, Time: 03:46:33
Frame: 67397, Time: 03:46:33
Frame: 67398, Time: 03:46:33
Frame: 67399, Time: 03:46:33
Frame: 67400, Time: 03:46:34
Frame: 67401, Time: 03:46:34
Frame: 67402, Time: 03:46:34
Frame: 67404, Time: 03:46:34
Frame: 67405, Time: 03:46:35
Frame: 67408, Time: 03:46:35
Frame: 67409, Time: 03:46:35
Frame: 67410, Time: 03:46:36
Frame: 67621, Time: 03:47:18
Frame: 67622, Time: 03:47:18
Frame: 67623, Time: 03:47:19
Frame: 67624, Time: 03:47:19
Frame: 67625, Time: 03:47:19
Frame: 67626, Time: 03:47:19
Frame: 67627, Time: 03:47:19
Frame: 67628, Time: 03:47:20
Frame: 67629, Time: 03:47:20
Frame: 67630, Time: 03:47:20
Frame: 67631, Time: 03:47:20
Frame: 67632, Time: 03:47:20
Frame: 67633, Time: 03:47:21
Frame: 67634, Time: 03:47:21
Frame: 67635, Time: 03:47:21
Frame: 67636, Time: 03:47:21
Frame: 67637, Time: 03:47:21
Frame: 67638, Time: 03:47:22
